,SUT,Paths,Methods,Operations,Parametric Operations,Parametered Operations,Used Parameters,Distinct Parameters,Parameters Per Operations,Path Depth,Path Depth Variance,Example Rate,Default Rate,Type,Method Count
3637,uni-sf_appliance_registration_1,2,3,4,2,4,14,7,3.5,1.0,0.0,0.5714285714285714,0.0,"{""string"": {""num"": 10, ""format"": [""uuid""]}, ""integer"": {""num"": 4, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 2, ""put"": 1, ""post"": 1}"
3638,ACC_Claims_API_2,6,2,8,7,8,101,70,12.625,2.25,0.6875,0.04950495049504951,0.039603960396039604,"{""string"": {""num"": 79, ""format"": [""date""]}, ""object"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 5, ""format"": []}, ""array"": {""num"": 1, ""format"": []}}","{""get"": 6, ""post"": 2}"
3639,Branches_API_1,1,3,3,2,3,14,12,4.666666666666667,1.0,0.0,0.6428571428571429,0.0,"{""integer"": {""num"": 3, ""format"": []}, ""array"": {""num"": 1, ""format"": []}, ""string"": {""num"": 8, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}}","{""get"": 1, ""put"": 1, ""delete"": 1}"
3640,Book_API_v1,1,1,1,1,1,1,1,1.0,2.0,0.0,0.0,0.0,"{""string"": {""num"": 1, ""format"": []}}","{""get"": 1}"
3641,Broadcast_service_1,2,2,2,1,2,3,3,1.5,1.5,0.25,0.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 3, ""format"": [""uuid""]}}","{""post"": 1, ""get"": 1}"
3642,MDシステムディストリビューションAPI一覧です_1,1,1,1,1,1,2,2,2.0,2.0,0.0,0.0,0.0,"{""string"": {""num"": 2, ""format"": []}}","{""get"": 1}"
3643,Demo_Data_Api_1,1,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 1}"
3644,Company_v1,10,3,10,7,9,48,22,4.8,2.2,0.36,0.0,0.0,"{""string"": {""num"": 46, ""format"": [""date-time""]}, ""object"": {""num"": 2, ""format"": []}, ""number"": {""num"": 2, ""format"": []}}","{""get"": 4, ""post"": 2, ""delete"": 4}"
3645,Custoemers_API_1,1,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 1}"
3646,DCAA_LibrarySystemIntegration_API_Design_1,15,3,15,8,15,85,53,5.666666666666667,3.7333333333333334,0.46222222222222226,0.0,0.0,"{""string"": {""num"": 84, ""format"": []}, ""object"": {""num"": 4, ""format"": []}, ""number"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 3, ""format"": []}}","{""post"": 6, ""get"": 8, ""put"": 1}"
3647,API_Authentication_1,1,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""post"": 1}"
3648,Bom_Sucesso_-_API_v1,2,2,2,2,2,14,14,7.0,3.0,0.0,0.0,0.0,"{""string"": {""num"": 12, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 1, ""get"": 1}"
3649,HPlus_Sports_Catalog_API_1,3,2,4,2,4,17,15,4.25,1.25,0.1875,1.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 8, ""format"": []}, ""string"": {""num"": 9, ""format"": []}}","{""post"": 2, ""get"": 2}"
3650,APIReceiveBooking_1,4,2,4,3,3,54,54,13.5,3.25,0.1875,0.0,0.0,"{""string"": {""num"": 53, ""format"": []}, ""number"": {""num"": 1, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""post"": 3, ""get"": 1}"
3651,LV_Monitoring_device_APIs_2,6,1,6,6,6,16,5,2.6666666666666665,2.3333333333333335,0.8888888888888892,0.0,0.0,"{""string"": {""num"": 7, ""format"": []}, ""integer"": {""num"": 9, ""format"": []}}","{""get"": 6}"
3652,Bayonet_Payments_API_1,10,4,19,15,19,27,7,1.4210526315789473,1.6842105263157894,0.4265927977839336,0.0,0.2962962962962963,"{""integer"": {""num"": 24, ""format"": []}, ""string"": {""num"": 11, ""format"": []}}","{""get"": 8, ""post"": 4, ""put"": 5, ""delete"": 2}"
3653,Metru__Registration_API_for_candidate_1,4,2,4,0,3,2,2,0.5,1.5,0.75,0.5,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""get"": 1, ""post"": 3}"
3654,Chleb_Bible_Search_1,8,1,8,5,5,18,11,2.25,2.375,0.984375,0.1111111111111111,0.7777777777777778,"{""string"": {""num"": 4, ""format"": []}, ""integer"": {""num"": 3, ""format"": []}, ""array"": {""num"": 4, ""format"": []}, ""boolean"": {""num"": 4, ""format"": []}}","{""get"": 8}"
3655,Company_API_1,26,3,28,28,28,159,24,5.678571428571429,2.607142857142857,0.8813775510204082,0.5660377358490566,0.0,"{""string"": {""num"": 115, ""format"": []}, ""object"": {""num"": 2, ""format"": []}, ""boolean"": {""num"": 6, ""format"": []}, ""integer"": {""num"": 34, ""format"": []}, ""number"": {""num"": 4, ""format"": []}}","{""get"": 26, ""post"": 1, ""put"": 1}"
3656,Alternate_Emails_Admin_APIs_1,6,1,6,0,6,16,5,2.6666666666666665,1.0,0.0,0.8125,0.0,"{""object"": {""num"": 6, ""format"": []}, ""string"": {""num"": 8, ""format"": []}, ""integer"": {""num"": 8, ""format"": []}}","{""post"": 6}"
3657,Separacion_Cuentas_-_Solicitud_Baja_Curp_1,1,1,1,0,1,18,18,18.0,1.0,0.0,0.8333333333333334,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 15, ""format"": []}}","{""post"": 1}"
3658,Connfair_Public_API_1,11,4,16,14,14,14,1,0.875,2.8125,1.65234375,0.0,0.0,"{""string"": {""num"": 14, ""format"": []}}","{""get"": 9, ""post"": 4, ""delete"": 1, ""patch"": 2}"
3659,C3Server_API_1,3,3,6,4,6,25,15,4.166666666666667,3.3333333333333335,0.2222222222222222,0.0,0.0,"{""string"": {""num"": 23, ""format"": [""date-time""]}, ""object"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""get"": 2, ""post"": 2, ""delete"": 2}"
3660,24-seven-fees-estimates-experience-api_1,9,2,9,6,9,38,16,4.222222222222222,2.111111111111111,0.7654320987654322,0.34210526315789475,0.0,"{""string"": {""num"": 24, ""format"": []}, ""object"": {""num"": 3, ""format"": []}, ""number"": {""num"": 7, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""get"": 6, ""post"": 3}"
3661,CashManager_1,11,4,19,8,14,36,13,1.894736842105263,1.6842105263157894,0.2160664819944598,0.7222222222222222,0.0,"{""object"": {""num"": 9, ""format"": []}, ""number"": {""num"": 4, ""format"": []}, ""string"": {""num"": 20, ""format"": []}, ""integer"": {""num"": 10, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}}","{""get"": 6, ""post"": 7, ""put"": 3, ""delete"": 3}"
3662,DLX_DevOps_API_0,4,1,4,4,4,4,3,1.0,1.5,0.25,0.0,0.0,"{""string"": {""num"": 3, ""format"": []}}","{""get"": 4}"
3663,DFS_-_Rate_Quote_API_1,2,1,2,0,2,76,32,38.0,3.0,0.0,0.9210526315789473,0.0,"{""string"": {""num"": 62, ""format"": []}, ""object"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 10, ""format"": []}}","{""post"": 2}"
3664,Avigon_1,6,1,6,2,6,30,17,5.0,2.3333333333333335,0.2222222222222222,0.0,0.0,"{""object"": {""num"": 6, ""format"": []}, ""integer"": {""num"": 11, ""format"": []}, ""string"": {""num"": 19, ""format"": []}}","{""post"": 6}"
3665,Loyalty_Platform_1,9,2,9,6,9,57,36,6.333333333333333,1.0,0.0,0.8421052631578947,0.0,"{""object"": {""num"": 4, ""format"": []}, ""string"": {""num"": 43, ""format"": []}, ""array"": {""num"": 5, ""format"": []}, ""number"": {""num"": 5, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""post"": 5, ""get"": 4}"
3666,Base_Mandat_1,2,1,2,1,2,63,24,31.5,1.5,0.25,0.0,0.0,"{""string"": {""num"": 55, ""format"": [""date-time""]}, ""object"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 6, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""post"": 2}"
3667,Account_API_0,4,2,4,3,4,13,5,3.25,3.25,0.6875,0.0,0.6923076923076923,"{""string"": {""num"": 13, ""format"": [""date""]}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 3, ""post"": 1}"
3668,Serviços_do_Portal_de_Serviços_do_Detran_-_DF_1,110,7,117,99,107,599,222,5.119658119658119,2.9743589743589745,1.5463510848126236,0.0,0.0,"{""string"": {""num"": 510, ""format"": [""date-time"", ""byte""]}, ""object"": {""num"": 22, ""format"": []}, ""integer"": {""num"": 47, ""format"": []}, ""array"": {""num"": 4, ""format"": []}, ""boolean"": {""num"": 26, ""format"": []}, ""number"": {""num"": 10, ""format"": []}}","{""post"": 34, ""get"": 75, ""put"": 3, ""delete"": 2, ""options"": 1, ""head"": 1, ""patch"": 1}"
3669,academy_mari_terraform_1,3,2,3,3,3,15,14,5.0,3.0,0.0,0.0,0.0,"{""string"": {""num"": 15, ""format"": []}}","{""post"": 2, ""get"": 1}"
3670,DataServices_1,16,1,16,0,16,55,10,3.4375,1.0,0.0,0.0,0.0,"{""object"": {""num"": 16, ""format"": []}, ""string"": {""num"": 55, ""format"": []}}","{""post"": 16}"
3671,API_@club-solutions,3,1,3,2,2,2,2,0.6666666666666666,2.0,0.6666666666666666,0.0,0.0,"{""string"": {""num"": 2, ""format"": []}}","{""get"": 3}"
3672,Documentos_Extracción_de_Datos_1,1,1,1,0,1,12,12,12.0,1.0,0.0,0.9166666666666666,0.0,"{""string"": {""num"": 11, ""format"": [""binary""]}, ""object"": {""num"": 1, ""format"": []}}","{""post"": 1}"
3673,COMET_PLANNER_API_4,3,2,3,0,2,12,10,4.0,2.0,0.0,0.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""number"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}, ""string"": {""num"": 4, ""format"": []}}","{""get"": 1, ""post"": 2}"
3674,API_Dataku_DIY_-_DCAT_Satu_Data_Indonesia_1,1,2,2,1,2,9,8,4.5,1.0,0.0,0.6666666666666666,0.0,"{""string"": {""num"": 7, ""format"": [""uuid"", ""url"", ""date-time""]}, ""integer"": {""num"": 2, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 1, ""post"": 1}"
3675,Carerix_Rest_API_1,33,4,48,41,48,165,37,3.4375,1.7916666666666667,0.16493055555555555,0.0,0.5515151515151515,"{""string"": {""num"": 138, ""format"": []}, ""array"": {""num"": 20, ""format"": []}, ""object"": {""num"": 13, ""format"": []}, ""integer"": {""num"": 5, ""format"": []}}","{""get"": 30, ""post"": 5, ""put"": 8, ""delete"": 5}"
3676,Linkbycar_connected_car_API_V1,2,1,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 2}"
3677,OICP_2,2,1,2,2,2,20,14,10.0,7.0,0.0,0.0,0.0,"{""string"": {""num"": 16, ""format"": [""date-time""]}, ""object"": {""num"": 2, ""format"": []}}","{""post"": 2}"
3678,Krusty_Task_Manager_1,2,1,2,1,1,1,1,0.5,1.5,0.25,0.0,0.0,"{""integer"": {""num"": 1, ""format"": []}}","{""get"": 2}"
3679,Distribution_of_elephants_1,2,2,3,2,3,12,12,4.0,1.3333333333333333,0.2222222222222222,0.0,0.0,"{""integer"": {""num"": 3, ""format"": []}, ""object"": {""num"": 1, ""format"": []}, ""number"": {""num"": 4, ""format"": []}, ""string"": {""num"": 4, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""get"": 2, ""post"": 1}"
3680,Delilah_Resto_1,6,4,11,4,10,32,17,2.909090909090909,1.4545454545454546,0.24793388429752064,0.0625,0.0,"{""string"": {""num"": 21, ""format"": []}, ""object"": {""num"": 6, ""format"": []}, ""number"": {""num"": 4, ""format"": []}, ""integer"": {""num"": 5, ""format"": []}}","{""get"": 3, ""post"": 4, ""put"": 2, ""delete"": 2}"
3681,APIConciliaciones_1,5,2,5,0,2,4,3,0.8,1.8,0.16,0.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}, ""string"": {""num"": 2, ""format"": []}}","{""get"": 3, ""post"": 2}"
3682,ATM_List_1,1,1,1,1,1,7,7,7.0,1.0,0.0,0.0,0.42857142857142855,"{""number"": {""num"": 3, ""format"": []}, ""integer"": {""num"": 3, ""format"": []}}","{""get"": 1}"
3683,CTI_iKono_Suite_1,2,1,2,2,2,6,6,3.0,2.5,0.25,1.0,0.0,"{""string"": {""num"": 6, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 2}"
3684,Customer___API_2,1,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 1}"
3685,Chastia_Veolia_Client_Portal_Release,13,3,17,10,14,49,17,2.8823529411764706,7.235294117647059,1.1211072664359862,0.0,0.0,"{""integer"": {""num"": 22, ""format"": []}, ""boolean"": {""num"": 4, ""format"": []}, ""string"": {""num"": 23, ""format"": [""date-time""]}, ""object"": {""num"": 4, ""format"": []}}","{""get"": 9, ""head"": 4, ""post"": 4}"
3686,Asset_Navigation_Engine_0,34,4,70,49,61,267,60,3.8142857142857145,2.1285714285714286,0.6548979591836734,0.0,0.0599250936329588,"{""string"": {""num"": 243, ""format"": [""uuid"", ""date-time""]}, ""array"": {""num"": 1, ""format"": []}, ""object"": {""num"": 24, ""format"": []}, ""boolean"": {""num"": 16, ""format"": []}, ""integer"": {""num"": 4, ""format"": []}}","{""get"": 33, ""put"": 13, ""post"": 12, ""delete"": 12}"
3687,ChronoTube_v1,3,2,3,2,2,5,4,1.6666666666666667,2.0,0.0,0.0,0.0,"{""string"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 2, ""get"": 1}"
3688,Boka_API_1,13,2,14,4,5,6,3,0.42857142857142855,1.8571428571428572,0.4081632653061224,0.0,0.0,"{""string"": {""num"": 6, ""format"": [""uuid""]}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 9, ""post"": 5}"
3689,Azul_Monitor_4,39,4,66,46,62,349,94,5.287878787878788,1.621212121212121,0.35651974288337923,0.0,0.0,"{""boolean"": {""num"": 42, ""format"": []}, ""integer"": {""num"": 128, ""format"": []}, ""object"": {""num"": 27, ""format"": []}, ""string"": {""num"": 166, ""format"": [""date-time""]}, ""number"": {""num"": 14, ""format"": []}, ""array"": {""num"": 11, ""format"": []}}","{""get"": 24, ""post"": 16, ""put"": 14, ""delete"": 12}"
3690,BeYag_API_1,1,1,1,0,1,6,6,6.0,3.0,0.0,1.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 6, ""format"": []}}","{""post"": 1}"
3691,BT,17,5,29,26,29,54,15,1.8620689655172413,2.6551724137931036,1.260404280618312,0.0,0.0,"{""string"": {""num"": 51, ""format"": [""uuid""]}, ""object"": {""num"": 8, ""format"": []}, ""boolean"": {""num"": 3, ""format"": []}}","{""get"": 11, ""post"": 5, ""put"": 5, ""delete"": 7, ""head"": 1}"
3692,API_Smart_Events_2,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,{},"{""get"": 1}"
3693,BankService_1,5,2,5,2,4,7,6,1.4,1.4,0.24,0.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 6, ""format"": []}, ""string"": {""num"": 1, ""format"": []}}","{""post"": 2, ""get"": 3}"
3694,AmoJo_origin_interface_1,7,2,7,7,7,15,7,2.142857142857143,8.0,0.0,0.0,0.0,"{""string"": {""num"": 10, ""format"": []}, ""object"": {""num"": 4, ""format"": []}, ""integer"": {""num"": 5, ""format"": []}}","{""post"": 4, ""get"": 3}"
3695,Customer_API_3,2,4,5,3,4,8,6,1.6,1.6,0.24,1.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 4, ""format"": []}, ""integer"": {""num"": 4, ""format"": []}}","{""get"": 2, ""post"": 1, ""put"": 1, ""delete"": 1}"
3696,查询宽带状态_1,1,1,1,1,1,5,5,5.0,1.0,0.0,0.0,0.0,"{""string"": {""num"": 5, ""format"": []}}","{""get"": 1}"
3697,Archive_Explorer_Service_CVT_1,15,7,21,10,13,87,19,4.142857142857143,2.142857142857143,1.3605442176870752,0.0,0.09195402298850575,"{""object"": {""num"": 8, ""format"": []}, ""string"": {""num"": 52, ""format"": []}, ""integer"": {""num"": 18, ""format"": []}, ""boolean"": {""num"": 3, ""format"": []}}","{""get"": 10, ""post"": 6, ""put"": 1, ""delete"": 1, ""options"": 1, ""head"": 1, ""patch"": 1}"
3698,API_App_2_1,7,2,10,7,7,11,7,1.1,3.4,0.44000000000000006,0.0,0.0,"{""integer"": {""num"": 11, ""format"": []}, ""array"": {""num"": 1, ""format"": []}}","{""get"": 5, ""post"": 5}"
3699,Arrears_API_1,3,2,3,2,3,9,7,3.0,2.0,0.6666666666666666,0.4444444444444444,0.0,"{""object"": {""num"": 1, ""format"": []}, ""number"": {""num"": 3, ""format"": []}, ""string"": {""num"": 2, ""format"": [""uuid""]}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 1, ""get"": 2}"
3700,APP_API_19,15,4,20,15,20,115,26,5.75,2.1,0.9899999999999999,0.4260869565217391,0.0,"{""array"": {""num"": 30, ""format"": []}, ""integer"": {""num"": 23, ""format"": []}, ""string"": {""num"": 81, ""format"": [""password"", ""date-time""]}, ""object"": {""num"": 5, ""format"": []}, ""boolean"": {""num"": 4, ""format"": []}}","{""get"": 12, ""put"": 5, ""post"": 2, ""delete"": 1}"
3701,API_สำหรับเชื่อมต่อข้อมูลแบบทดสอบ_1,6,1,6,0,6,41,31,6.833333333333333,1.0,0.0,0.8048780487804879,0.0,"{""string"": {""num"": 26, ""format"": []}, ""object"": {""num"": 6, ""format"": []}, ""integer"": {""num"": 15, ""format"": []}}","{""post"": 6}"
3702,Blewe_External_API_1,2,1,2,2,2,6,3,3.0,3.0,0.0,0.0,0.0,"{""string"": {""num"": 6, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""post"": 2}"
3703,Arithmetic_API_2,1,1,1,0,1,3,3,3.0,2.0,0.0,0.0,0.0,"{""string"": {""num"": 1, ""format"": []}, ""object"": {""num"": 1, ""format"": []}, ""number"": {""num"": 2, ""format"": []}}","{""post"": 1}"
3704,CommonMessage_API_1,1,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 1}"
3705,Credixo_1,2,1,2,2,2,2,2,1.0,1.0,0.0,0.0,0.0,"{""string"": {""num"": 2, ""format"": []}}","{""get"": 2}"
3706,APIMToken_1,1,1,1,0,1,1,1,1.0,2.0,0.0,0.0,0.0,"{""integer"": {""num"": 2, ""format"": []}}","{""post"": 1}"
3707,callback_1,1,1,1,0,1,21,19,21.0,1.0,0.0,0.42857142857142855,0.09523809523809523,"{""object"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 6, ""format"": []}, ""string"": {""num"": 15, ""format"": [""date-time"", ""byte""]}}","{""post"": 1}"
3708,Simple_hive_info_getter_API_1,1,1,1,0,0,0,0,0.0,2.0,0.0,0.0,0.0,{},"{""get"": 1}"
3709,Spark_API_1,22,4,42,34,41,93,37,2.2142857142857144,1.7142857142857142,0.346938775510204,0.0,0.0,"{""string"": {""num"": 79, ""format"": [""email"", ""date-time"", ""url""]}, ""integer"": {""num"": 10, ""format"": []}, ""object"": {""num"": 13, ""format"": []}, ""boolean"": {""num"": 4, ""format"": []}}","{""get"": 22, ""post"": 7, ""put"": 6, ""delete"": 7}"
3710,API_Rconsistence_1,14,2,14,4,10,31,24,2.2142857142857144,1.6428571428571428,0.5153061224489796,0.0,0.0,"{""object"": {""num"": 7, ""format"": []}, ""integer"": {""num"": 7, ""format"": []}, ""string"": {""num"": 19, ""format"": []}, ""number"": {""num"": 3, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}}","{""get"": 6, ""post"": 8}"
3711,CONTAVIVA_<>_BitcoinTrade_API_1,8,3,10,9,10,57,34,5.7,3.4,2.2400000000000007,0.5087719298245614,0.0,"{""string"": {""num"": 44, ""format"": [""date-time"", ""date"", ""email""]}, ""integer"": {""num"": 12, ""format"": []}, ""object"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""get"": 4, ""post"": 5, ""delete"": 1}"
3712,CVPP_API_1,7,1,7,0,7,49,19,7.0,1.0,0.0,0.8571428571428571,0.0,"{""string"": {""num"": 46, ""format"": []}, ""object"": {""num"": 7, ""format"": []}, ""number"": {""num"": 3, ""format"": []}}","{""post"": 7}"
3713,Debtor_0,1,1,1,0,1,15,15,15.0,1.0,0.0,0.0,0.06666666666666667,"{""object"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 3, ""format"": []}, ""string"": {""num"": 9, ""format"": []}}","{""post"": 1}"
3714,Bakalárska_práca_1,12,1,12,0,0,0,0,0.0,2.0,0.0,0.0,0.0,{},"{""get"": 12}"
3715,Configurator_Combine_API_1,1,1,1,1,1,7,7,7.0,10.0,0.0,0.0,0.0,"{""string"": {""num"": 7, ""format"": []}}","{""get"": 1}"
3716,Alexa_Handler_Web_Service_1,1,1,1,0,1,11,11,11.0,1.0,0.0,1.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 10, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""post"": 1}"
3717,Claim_Prediction_MicroService_1,2,2,2,0,1,100,71,50.0,1.0,0.0,0.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 75, ""format"": [""date"", ""date-time""]}, ""number"": {""num"": 15, ""format"": []}, ""integer"": {""num"": 7, ""format"": []}, ""boolean"": {""num"": 3, ""format"": []}}","{""post"": 1, ""get"": 1}"
3718,API-Shipping_1,1,1,1,0,1,6,6,6.0,2.0,0.0,1.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 5, ""format"": []}, ""number"": {""num"": 1, ""format"": []}}","{""post"": 1}"
3719,Beam_IoT_API_1,4,2,4,4,4,13,6,3.25,4.5,0.75,0.23076923076923078,0.0,"{""string"": {""num"": 12, ""format"": [""date-time""]}, ""object"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""post"": 2, ""get"": 2}"
3720,API_Dossiê_Criminal_1,2,1,2,0,2,8,8,4.0,1.0,0.0,0.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 8, ""format"": []}}","{""post"": 2}"
3721,Aeroqual_Test_Fixtures_API_1,12,3,16,4,9,14,10,0.875,3.25,0.1875,0.5,0.0,"{""object"": {""num"": 6, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}, ""string"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}, ""number"": {""num"": 2, ""format"": []}}","{""get"": 10, ""put"": 5, ""post"": 1}"
3722,API_REST_1,8,4,20,8,16,32,14,1.6,1.4,0.24000000000000005,0.75,0.0,"{""object"": {""num"": 8, ""format"": []}, ""string"": {""num"": 10, ""format"": [""date""]}, ""integer"": {""num"": 18, ""format"": []}, ""number"": {""num"": 4, ""format"": []}}","{""get"": 8, ""put"": 4, ""post"": 4, ""delete"": 4}"
3723,APIMRol_1,2,3,3,0,2,2,1,0.6666666666666666,1.0,0.0,0.0,0.0,"{""integer"": {""num"": 4, ""format"": []}}","{""get"": 1, ""put"": 1, ""post"": 1}"
3724,Change-api_0,6,2,6,2,5,12,9,2.0,3.3333333333333335,0.2222222222222222,0.8333333333333334,0.0,"{""string"": {""num"": 9, ""format"": []}, ""object"": {""num"": 3, ""format"": []}, ""number"": {""num"": 3, ""format"": []}}","{""get"": 3, ""post"": 3}"
3725,Core_CTI_API_0,4,2,4,3,4,22,12,5.5,1.75,0.1875,0.6818181818181818,0.0,"{""object"": {""num"": 4, ""format"": []}, ""string"": {""num"": 11, ""format"": [""date-time""]}, ""integer"": {""num"": 4, ""format"": []}}","{""post"": 1, ""patch"": 3}"
3726,Output_Devices_Control_API_1,3,3,3,1,2,4,4,1.3333333333333333,2.0,0.6666666666666666,0.5,0.25,"{""object"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""get"": 1, ""post"": 1, ""put"": 1}"
3727,MovieNode_Challenge!_1,3,2,3,1,3,6,6,2.0,1.0,0.0,0.0,0.0,"{""string"": {""num"": 4, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 1, ""get"": 2}"
3728,ATB_API_1,9,1,9,0,9,61,22,6.777777777777778,1.0,0.0,0.39344262295081966,0.0,"{""object"": {""num"": 9, ""format"": []}, ""string"": {""num"": 51, ""format"": []}, ""integer"": {""num"": 10, ""format"": []}}","{""post"": 9}"
3729,API_Custom_Vars_1,3,1,3,0,3,14,5,4.666666666666667,3.0,0.0,1.0,0.0,"{""object"": {""num"": 3, ""format"": []}, ""string"": {""num"": 11, ""format"": []}, ""integer"": {""num"": 3, ""format"": []}}","{""post"": 3}"
3730,Client_Secret_Test_1,2,1,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 2}"
3731,Claim_1,1,1,1,0,1,153,88,153.0,1.0,0.0,0.40522875816993464,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 117, ""format"": [""date"", ""date-time""]}, ""boolean"": {""num"": 5, ""format"": []}, ""number"": {""num"": 1, ""format"": []}}","{""post"": 1}"
3732,BusCachondeo_API_1,2,4,5,2,4,8,3,1.6,1.4,0.24,0.0,0.0,"{""integer"": {""num"": 4, ""format"": []}, ""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 2, ""format"": []}, ""number"": {""num"": 2, ""format"": []}}","{""get"": 2, ""delete"": 1, ""put"": 1, ""post"": 1}"
3733,CartService_API_1,3,4,4,2,4,14,11,3.5,1.75,0.1875,0.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 7, ""format"": []}, ""integer"": {""num"": 5, ""format"": []}, ""number"": {""num"": 2, ""format"": []}}","{""put"": 1, ""post"": 1, ""get"": 1, ""delete"": 1}"
3734,Корпоративный_портал_1,1,1,1,1,1,1,1,1.0,2.0,0.0,0.0,0.0,"{""string"": {""num"": 1, ""format"": []}}","{""get"": 1}"
3735,Attendzone_Mocks_0,1,1,1,0,1,3,3,3.0,1.0,0.0,0.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}, ""string"": {""num"": 2, ""format"": []}}","{""post"": 1}"
3736,Bullboard_2,13,3,14,0,8,3,2,0.21428571428571427,2.7142857142857144,0.7755102040816323,0.3333333333333333,0.0,"{""object"": {""num"": 8, ""format"": []}, ""string"": {""num"": 3, ""format"": [""binary""]}}","{""get"": 5, ""post"": 7, ""put"": 2}"
3737,Celebrity_API's_1,1,1,1,1,1,9,9,9.0,2.0,0.0,0.0,0.0,"{""string"": {""num"": 9, ""format"": [""binary""]}, ""object"": {""num"": 1, ""format"": []}}","{""post"": 1}"
3738,待辦清單_1,3,4,6,3,5,6,4,1.0,1.5,0.25,0.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 3, ""format"": []}, ""integer"": {""num"": 3, ""format"": []}}","{""post"": 2, ""get"": 2, ""delete"": 1, ""patch"": 1}"
3739,Cms_API_By_Zero1,4,1,4,4,4,6,3,1.5,4.75,0.1875,0.0,0.0,"{""string"": {""num"": 5, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""get"": 4}"
